                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.1694,                 5.1842,                 4.1601,                0.00188,                0.02427,                0.00127,                0.00034,                 3.1744,                 51.049,                 5.0415,             0.00030258,             0.00030258,             0.00030258
