                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.2064,                 4.8893,                 4.2467,                0.43566,                0.03021,                0.00414,                 0.0014,                 2.9474,                 4.9978,                 4.1162,             0.00030091,             0.00030091,             0.00030091
